dataset,model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,param_max_features,param_n_estimators
uci,Decision Tree,0.04125776290893555,0.016643273819377812,0.005718660354614258,0.0012275636973930598,balanced,5,2.0,2,"{'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9936204146730463,1.0,1.0,0.9984025559105432,1.0,0.9984045941167178,0.0024708029828688404,85,0.9996009577015164,0.9992019154030327,0.9992019154030327,0.9992022337455125,0.9992022337455125,0.9992818511997215,0.00015955331441353763,,
uci,Decision Tree,0.05394306182861328,0.031227131819051665,0.01094989776611328,0.008070192554030534,balanced,5,2.0,5,"{'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9936204146730463,1.0,1.0,0.9984025559105432,1.0,0.9984045941167178,0.0024708029828688404,85,0.9996009577015164,0.9992019154030327,0.9992019154030327,0.9992022337455125,0.9992022337455125,0.9992818511997215,0.00015955331441353763,,
uci,Decision Tree,0.03619627952575684,0.005521895195241854,0.005999135971069336,0.0006131615328264203,balanced,5,2.0,10,"{'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9936204146730463,1.0,1.0,0.9984025559105432,1.0,0.9984045941167178,0.0024708029828688404,85,0.9996009577015164,0.9992019154030327,0.9992019154030327,0.9992022337455125,0.9992022337455125,0.9992818511997215,0.00015955331441353763,,
uci,Decision Tree,0.03481802940368652,0.004866015709227626,0.005893421173095703,0.0012135445008191823,balanced,5,4.0,2,"{'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9936204146730463,1.0,1.0,1.0,1.0,0.9987240829346092,0.0025518341307814827,35,0.9996009577015164,1.0,1.0,1.0,1.0,0.9999201915403033,0.00015961691939345713,,
uci,Decision Tree,0.03562693595886231,0.004938670216668403,0.006275796890258789,0.001111858928891007,balanced,5,4.0,5,"{'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.9936204146730463,1.0,1.0,1.0,1.0,0.9987240829346092,0.0025518341307814827,35,0.9996009577015164,1.0,1.0,1.0,1.0,0.9999201915403033,0.00015961691939345713,,
uci,Decision Tree,0.044929885864257814,0.020500703408151695,0.008010530471801757,0.0024196063800394386,balanced,5,4.0,10,"{'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.9936204146730463,1.0,1.0,1.0,1.0,0.9987240829346092,0.0025518341307814827,35,0.9996009577015164,1.0,1.0,1.0,1.0,0.9999201915403033,0.00015961691939345713,,
uci,Decision Tree,0.07864599227905274,0.0377455538675974,0.0068684577941894535,0.0016376115833761226,balanced,10,1.0,2,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9968102073365231,1.0,1.0,1.0,1.0,0.9993620414673046,0.0012759170653907415,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
uci,Decision Tree,0.04034571647644043,0.004504015042454874,0.02779088020324707,0.04251932299294325,balanced,10,1.0,5,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9968102073365231,1.0,1.0,1.0,1.0,0.9993620414673046,0.0012759170653907415,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
uci,Decision Tree,0.058409929275512695,0.04716086462905831,0.005735063552856445,0.0005518649795186285,balanced,10,1.0,10,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9968102073365231,1.0,1.0,1.0,1.0,0.9993620414673046,0.0012759170653907415,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
uci,Decision Tree,0.038928556442260745,0.004958353765845084,0.005408239364624023,0.0006770566362812309,balanced,10,2.0,2,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
uci,Decision Tree,0.037375688552856445,0.007191088790128017,0.00596160888671875,0.0007932135375708721,balanced,10,2.0,5,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9936204146730463,1.0,1.0,1.0,1.0,0.9987240829346092,0.0025518341307814827,35,0.9996009577015164,1.0,1.0,1.0,1.0,0.9999201915403033,0.00015961691939345713,,
uci,Decision Tree,0.03490548133850098,0.0037277484532072477,0.005574750900268555,0.0006277073085279854,balanced,10,2.0,10,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9936204146730463,1.0,1.0,1.0,1.0,0.9987240829346092,0.0025518341307814827,35,0.9996009577015164,1.0,1.0,1.0,1.0,0.9999201915403033,0.00015961691939345713,,
uci,Decision Tree,0.05608134269714356,0.047691383719800605,0.00594172477722168,0.0007536707715097256,balanced,10,4.0,2,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9936204146730463,1.0,1.0,1.0,1.0,0.9987240829346092,0.0025518341307814827,35,0.9996009577015164,1.0,1.0,1.0,1.0,0.9999201915403033,0.00015961691939345713,,
uci,Decision Tree,0.052763175964355466,0.038935066911269176,0.00572509765625,0.0010890893196892231,balanced,10,4.0,5,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.9936204146730463,1.0,1.0,1.0,1.0,0.9987240829346092,0.0025518341307814827,35,0.9996009577015164,1.0,1.0,1.0,1.0,0.9999201915403033,0.00015961691939345713,,
uci,Decision Tree,0.058783960342407224,0.051962351960995606,0.0059337615966796875,0.0010007056540765646,balanced,10,4.0,10,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.9936204146730463,1.0,1.0,1.0,1.0,0.9987240829346092,0.0025518341307814827,35,0.9996009577015164,1.0,1.0,1.0,1.0,0.9999201915403033,0.00015961691939345713,,
uci,Decision Tree,0.03443078994750977,0.0035370749742421647,0.005178403854370117,0.0007766731537157245,balanced,15,1.0,2,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9968102073365231,1.0,1.0,1.0,1.0,0.9993620414673046,0.0012759170653907415,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
uci,Decision Tree,0.03565745353698731,0.005203351651378953,0.005095243453979492,0.0011303706397955274,balanced,15,1.0,5,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9968102073365231,1.0,1.0,1.0,1.0,0.9993620414673046,0.0012759170653907415,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
uci,Decision Tree,0.034055233001708984,0.0012173681972601328,0.005480813980102539,0.0010233905972786815,balanced,15,1.0,10,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9968102073365231,1.0,1.0,1.0,1.0,0.9993620414673046,0.0012759170653907415,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
uci,Decision Tree,0.055892133712768556,0.03950116619390738,0.01704244613647461,0.022950896370888894,balanced,15,2.0,2,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
uci,Decision Tree,0.06481223106384278,0.06703610652181008,0.005037546157836914,0.0003364619889286381,balanced,15,2.0,5,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9936204146730463,1.0,1.0,1.0,1.0,0.9987240829346092,0.0025518341307814827,35,0.9996009577015164,1.0,1.0,1.0,1.0,0.9999201915403033,0.00015961691939345713,,
uci,Decision Tree,0.03479948043823242,0.0012993483460484602,0.006927204132080078,0.0016250555601945622,balanced,15,2.0,10,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9936204146730463,1.0,1.0,1.0,1.0,0.9987240829346092,0.0025518341307814827,35,0.9996009577015164,1.0,1.0,1.0,1.0,0.9999201915403033,0.00015961691939345713,,
uci,Decision Tree,0.05817413330078125,0.04810509922855282,0.006652927398681641,0.0017733704475954091,balanced,15,4.0,2,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9936204146730463,1.0,1.0,1.0,1.0,0.9987240829346092,0.0025518341307814827,35,0.9996009577015164,1.0,1.0,1.0,1.0,0.9999201915403033,0.00015961691939345713,,
uci,Decision Tree,0.03476266860961914,0.00367170935241941,0.005602121353149414,0.0005400267867677199,balanced,15,4.0,5,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.9936204146730463,1.0,1.0,1.0,1.0,0.9987240829346092,0.0025518341307814827,35,0.9996009577015164,1.0,1.0,1.0,1.0,0.9999201915403033,0.00015961691939345713,,
uci,Decision Tree,0.07116389274597168,0.07122068258221878,0.006259298324584961,0.0012340135563841947,balanced,15,4.0,10,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.9936204146730463,1.0,1.0,1.0,1.0,0.9987240829346092,0.0025518341307814827,35,0.9996009577015164,1.0,1.0,1.0,1.0,0.9999201915403033,0.00015961691939345713,,
uci,Decision Tree,0.0366818904876709,0.005377314064681365,0.005981969833374024,0.001128351460112415,balanced,20,1.0,2,"{'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9968102073365231,1.0,1.0,1.0,1.0,0.9993620414673046,0.0012759170653907415,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
uci,Decision Tree,0.03944711685180664,0.00800454432304549,0.006142616271972656,0.0008971877340715461,balanced,20,1.0,5,"{'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9968102073365231,1.0,1.0,1.0,1.0,0.9993620414673046,0.0012759170653907415,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
uci,Decision Tree,0.035110759735107425,0.003263661534813941,0.005103397369384766,0.0002881391025893406,balanced,20,1.0,10,"{'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9968102073365231,1.0,1.0,1.0,1.0,0.9993620414673046,0.0012759170653907415,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
uci,Decision Tree,0.05746593475341797,0.03724280439129711,0.007528543472290039,0.0029566699057379975,balanced,20,2.0,2,"{'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
uci,Decision Tree,0.031690454483032225,0.0020284215806292095,0.0053156852722167965,0.0005071348820002347,balanced,20,2.0,5,"{'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9936204146730463,1.0,1.0,1.0,1.0,0.9987240829346092,0.0025518341307814827,35,0.9996009577015164,1.0,1.0,1.0,1.0,0.9999201915403033,0.00015961691939345713,,
uci,Decision Tree,0.03740191459655762,0.0065928431742664755,0.024005556106567384,0.033582653685766975,balanced,20,2.0,10,"{'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9936204146730463,1.0,1.0,1.0,1.0,0.9987240829346092,0.0025518341307814827,35,0.9996009577015164,1.0,1.0,1.0,1.0,0.9999201915403033,0.00015961691939345713,,
uci,Decision Tree,0.04264082908630371,0.011525794228275555,0.006437158584594727,0.0011861655944712048,balanced,20,4.0,2,"{'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9936204146730463,1.0,1.0,1.0,1.0,0.9987240829346092,0.0025518341307814827,35,0.9996009577015164,1.0,1.0,1.0,1.0,0.9999201915403033,0.00015961691939345713,,
uci,Decision Tree,0.03511996269226074,0.0034082072141974713,0.0069138526916503905,0.002277156013265292,balanced,20,4.0,5,"{'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.9936204146730463,1.0,1.0,1.0,1.0,0.9987240829346092,0.0025518341307814827,35,0.9996009577015164,1.0,1.0,1.0,1.0,0.9999201915403033,0.00015961691939345713,,
uci,Decision Tree,0.034833431243896484,0.0027825210298114155,0.006949281692504883,0.001195548623873816,balanced,20,4.0,10,"{'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.9936204146730463,1.0,1.0,1.0,1.0,0.9987240829346092,0.0025518341307814827,35,0.9996009577015164,1.0,1.0,1.0,1.0,0.9999201915403033,0.00015961691939345713,,
uci,Random Forest,0.6296611785888672,0.058599546033873504,0.34606342315673827,0.03754515821129301,,,,2,"{'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,sqrt,100.0
uci,Random Forest,1.0372496604919434,0.18648402095119673,0.33206400871276853,0.07895961830291416,,,,2,"{'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,sqrt,200.0
uci,Random Forest,0.6731516361236572,0.06242255469781837,0.2867751121520996,0.044630851676619274,,,,5,"{'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,sqrt,100.0
uci,Random Forest,1.2906913757324219,0.23373725953421753,0.43261041641235354,0.09582190760846912,,,,5,"{'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,sqrt,200.0
uci,Random Forest,0.5611719131469727,0.019976169350295427,0.2917042255401611,0.03743388947918504,,,,2,"{'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,log2,100.0
uci,Random Forest,1.273559045791626,0.13003300979779406,0.3076489925384521,0.025923471994378753,,,,2,"{'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,log2,200.0
uci,Random Forest,0.7852424144744873,0.06214972926362352,0.1502748489379883,0.016086675470283907,,,,5,"{'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,log2,100.0
uci,Random Forest,1.1619747161865235,0.062137658895300006,0.3509219646453857,0.04835019244264283,,,,5,"{'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,log2,200.0
uci,Random Forest,0.6294072151184082,0.0965076960330952,0.2530348300933838,0.0433514387893639,,20,,2,"{'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,sqrt,100.0
uci,Random Forest,1.2576308250427246,0.09995778848184134,0.25296945571899415,0.031238157157717668,,20,,2,"{'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,sqrt,200.0
uci,Random Forest,0.6787424087524414,0.09461153009888998,0.18123860359191896,0.055307377614648996,,20,,5,"{'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,sqrt,100.0
uci,Random Forest,1.1807006359100343,0.10770218003871702,0.22968268394470215,0.09666272000096858,,20,,5,"{'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,sqrt,200.0
uci,Random Forest,0.6438366889953613,0.10302788481779747,0.2531327724456787,0.048195881495900525,,20,,2,"{'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,log2,100.0
uci,Random Forest,1.1584546089172363,0.09498499396577341,0.2364659786224365,0.027071592694005532,,20,,2,"{'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,log2,200.0
uci,Random Forest,0.7725157260894775,0.13501278948222853,0.21055970191955567,0.0728342776218424,,20,,5,"{'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,log2,100.0
uci,Random Forest,1.1992019653320312,0.08455762600287291,0.2888775825500488,0.05552977860587244,,20,,5,"{'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,log2,200.0
uci,Random Forest,0.773996114730835,0.0693713354738346,0.24448018074035643,0.03301636965863116,balanced,,,2,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,sqrt,100.0
uci,Random Forest,1.322833490371704,0.0963623622888284,0.28155031204223635,0.11543614028110379,balanced,,,2,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,sqrt,200.0
uci,Random Forest,0.6612534999847413,0.07498640653575267,0.18229012489318847,0.05544215536233794,balanced,,,5,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,sqrt,100.0
uci,Random Forest,1.240092134475708,0.08084957392926675,0.20930929183959962,0.011903388087655276,balanced,,,5,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,sqrt,200.0
uci,Random Forest,0.7455444812774659,0.15498293807842353,0.18925995826721193,0.06845455360330088,balanced,,,2,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,log2,100.0
uci,Random Forest,1.2839751243591309,0.0396483056358016,0.23463377952575684,0.06446621294105166,balanced,,,2,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,log2,200.0
uci,Random Forest,0.7548263549804688,0.03558819856087354,0.13704652786254884,0.04416881655510786,balanced,,,5,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,log2,100.0
uci,Random Forest,1.3919506072998047,0.02922610296047237,0.3009327411651611,0.05441420855353576,balanced,,,5,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,log2,200.0
uci,Random Forest,0.7086430072784424,0.05208628208509507,0.20659370422363282,0.028999037758640808,balanced,20,,2,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,sqrt,100.0
uci,Random Forest,1.359988021850586,0.049153287650058684,0.23799386024475097,0.014060210022149277,balanced,20,,2,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,sqrt,200.0
uci,Random Forest,0.8350553035736084,0.04332771075169551,0.22325634956359863,0.008714424500895756,balanced,20,,5,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,sqrt,100.0
uci,Random Forest,1.2702509880065918,0.06789663318628017,0.27434573173522947,0.07066120579061182,balanced,20,,5,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,sqrt,200.0
uci,Random Forest,0.758017635345459,0.13833464337946616,0.26395440101623535,0.09847934847238042,balanced,20,,2,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,log2,100.0
uci,Random Forest,1.2046972274780274,0.09916621447729485,0.1879476547241211,0.030884042788918552,balanced,20,,2,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,log2,200.0
uci,Random Forest,0.8117515087127686,0.09861484132597997,0.1465294361114502,0.06098481018628288,balanced,20,,5,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,log2,100.0
uci,Random Forest,1.134303379058838,0.04599788745639267,0.09100446701049805,0.01832632314989013,balanced,20,,5,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,log2,200.0
